PERMNO,date,TICKER,COMNAM,BIDLO,ASKHI,PRC,VOL,RET,BID,ASK,OPENPRC,vwretd,vwretx,ewretd,ewretx,sprtn
21936,2022/3/29,PFE,PFIZER INC,52.62,54.08,52.74,39970032,-0.010135,52.74,52.75,54,0.014708,0.014705,0.017348,0.017323,0.012257
21936,2022/3/30,PFE,PFIZER INC,51.9701,53.7199,52.44,27599649,-0.005688,52.44,52.45,53.2,-0.007642,-0.007787,-0.008686,-0.00884,-0.006294
21936,2022/3/31,PFE,PFIZER INC,51.74,52.875,51.77,26055234,-0.012776,51.77,51.78,52,-0.014539,-0.014594,-0.009262,-0.009301,-0.015653
21936,2022/4/1,PFE,PFIZER INC,51.1,52.16,51.57,19073138,-0.003863,51.56,51.57,52.12,0.004477,0.004431,0.006133,0.006019,0.00341
21936,2022/4/4,PFE,PFIZER INC,50.37,51.87,50.94,20491535,-0.012216,50.93,50.94,51.78,0.008315,0.00829,0.008491,0.008472,0.008091
21936,2022/4/5,PFE,PFIZER INC,50.75,52.15,51.24,21176708,0.005889,51.27,51.28,50.81,-0.014787,-0.014892,-0.015893,-0.015914,-0.012552
21936,2022/4/6,PFE,PFIZER INC,51.16,53.09,52.87,31717523,0.031811,52.87,52.88,51.16,-0.011276,-0.01128,-0.012338,-0.012353,-0.009717
21936,2022/4/7,PFE,PFIZER INC,52.5,55.41,55.16,36305670,0.043314,55.15,55.16,52.5,0.00248,0.002363,-0.003872,-0.003907,0.004253
21936,2022/4/8,PFE,PFIZER INC,54.46,55.58,55.17,24612246,0.000181,55.22,55.24,54.85,-0.003214,-0.003234,-0.004984,-0.005046,-0.002651
21936,2022/4/11,PFE,PFIZER INC,53.775,56.32,53.93,22054311,-0.022476,53.96,53.97,55.46,-0.014385,-0.014387,-0.010571,-0.010586,-0.016877
21936,2022/4/12,PFE,PFIZER INC,52.645,53.93,53.11,22810733,-0.015205,53.1,53.11,53.3,-0.002728,-0.002781,-0.002382,-0.002421,-0.003418
